dataset,model,model_id,num_experts,variant,prob_expert,unc_gating,features,seq_len,label_len,pred_len,seed,method,coverage,width,median_width,q_mean,alpha,window_size,window_source,retrains,unbounded,mse,mae,n_runs_seen,coverage_min,coverage_max,width_min,width_max,rerun_disagrees,d_model,n_heads,e_layers,d_layers,d_ff,expand,d_conv,factor,embed,distil,des,itr,method_params,source,all_sources,setting
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4021,cqr_retrain,0.8804,1.5423,,0.4323,0.1,1000,recorded in the run output,119,,2.621681,1.323613,2,0.8804,0.8804,1.5423,1.5423,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOE,0,0,M,96,48,96,4021,standard_cp,0.8865,1.2483,,0.6242,0.1,1000,"code, run dated after 2026-01-22",,,0.181777,0.263183,2,0.8865,0.8865,1.2483,1.2483,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/gap_fill/calib_ETTm2_iTransformer_ne1_MOE_pl96.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOE,0,0,M,96,48,96,4022,aci_cp,0.8985,1.4148,,0.7074,0.1,1000,"code, run dated after 2026-01-22",,,0.183636,0.265739,2,0.8985,0.8985,1.4148,1.4148,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/aci_multiseed_ett/ettm2_s4022_ne1moe_20260814_170518.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4022,aci_cqr_quantile,0.8824,4.8598,,1.7327,0.1,1000,"code, run dated after 2026-01-22",,,2.914057,1.354846,2,0.8824,0.8824,4.8598,4.8598,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/chain/cqr_ettm2_s4022_20260814_185716.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4022,aci_cqr_retrain,0.8957,2.8778,,0.9498,0.1,1000,recorded in the run output,119,,2.914057,1.354846,2,0.8957,0.8957,2.8778,2.8778,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/chain/cqr_ettm2_s4022_20260814_185716.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4022,cqr_quantile,0.8466,4.5390,,1.5727,0.1,,unknown - run cannot be dated,,,2.914057,1.354846,2,0.8466,0.8466,4.5390,4.5390,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4022,cqr_retrain,0.8827,2.6638,,0.8507,0.1,1000,recorded in the run output,119,,2.914057,1.354846,2,0.8827,0.8827,2.6638,2.6638,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,test,1,MOE,0,0,M,96,48,96,4023,aci_cp,0.8985,1.4227,,0.7113,0.1,1000,"code, run dated after 2026-01-22",,,0.185808,0.265922,2,0.8985,0.8985,1.4227,1.4227,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/aci_multiseed_ett/ettm2_s4023_ne1moe_20260814_170518.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4023,aci_cqr_quantile,0.8874,3.9882,,1.3384,0.1,1000,"code, run dated after 2026-01-22",,,1.989592,1.091939,2,0.8874,0.8874,3.9882,3.9882,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/chain/cqr_ettm2_s4023_20260814_185716.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4023,aci_cqr_retrain,0.8973,1.9893,,0.6536,0.1,1000,recorded in the run output,119,,1.989592,1.091939,2,0.8973,0.8973,1.9893,1.9893,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/chain/cqr_ettm2_s4023_20260814_185716.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4023,cqr_quantile,0.8594,3.6837,,1.1860,0.1,,unknown - run cannot be dated,,,1.989592,1.091939,2,0.8594,0.8594,3.6837,3.6837,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4023,cqr_retrain,0.8942,1.8449,,0.5820,0.1,1000,recorded in the run output,119,,1.989592,1.091939,2,0.8942,0.8942,1.8449,1.8449,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTm2,iTransformer,test,1,MOE,0,0,M,96,48,96,4024,aci_cp,0.8989,1.3950,,0.6975,0.1,1000,"code, run dated after 2026-01-22",,,0.180487,0.264688,2,0.8989,0.8989,1.3950,1.3950,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/aci_multiseed_ett/ettm2_s4024_ne1moe_20260814_170518.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4024,aci_cqr_quantile,0.8854,4.1657,,1.7647,0.1,1000,"code, run dated after 2026-01-22",,,2.641130,1.220984,2,0.8854,0.8854,4.1657,4.1657,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/chain/cqr_ettm2_s4024_20260814_185716.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4024,aci_cqr_retrain,0.8950,2.8319,,1.0095,0.1,1000,recorded in the run output,119,,2.641130,1.220984,2,0.8950,0.8950,2.8319,2.8319,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/chain/cqr_ettm2_s4024_20260814_185716.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4024,cqr_quantile,0.8527,3.9157,,1.6405,0.1,,unknown - run cannot be dated,,,2.641130,1.220984,2,0.8527,0.8527,3.9157,3.9157,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4024,cqr_retrain,0.8821,2.5860,,0.8891,0.1,1000,recorded in the run output,119,,2.641130,1.220984,2,0.8821,0.8821,2.5860,2.5860,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTm2,iTransformer,test,1,MOE,0,0,M,96,48,96,4025,aci_cp,0.8989,1.4110,,0.7055,0.1,1000,"code, run dated after 2026-01-22",,,0.183988,0.267958,2,0.8989,0.8989,1.4110,1.4110,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/aci_multiseed_ett/ettm2_s4025_ne1moe_20260814_170518.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4025,aci_cqr_quantile,0.9007,2.7438,,0.3491,0.1,1000,"code, run dated after 2026-01-22",,,0.918819,0.756576,2,0.9007,0.9007,2.7438,2.7438,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/chain/cqr_ettm2_s4025_20260814_185716.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4025,aci_cqr_retrain,0.8975,1.6306,,0.5181,0.1,1000,recorded in the run output,119,,0.918819,0.756576,2,0.8975,0.8975,1.6306,1.6306,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/chain/cqr_ettm2_s4025_20260814_185716.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4025,cqr_quantile,0.8771,2.5656,,0.2600,0.1,,unknown - run cannot be dated,,,0.918819,0.756576,2,0.8771,0.8771,2.5656,2.5656,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTm2,iTransformer,cqr,1,MOE,0,0,M,96,48,96,4025,cqr_retrain,0.8759,1.4234,,0.4154,0.1,1000,recorded in the run output,119,,0.918819,0.756576,2,0.8759,0.8759,1.4234,1.4234,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,result_calibration_cqr_retrain.txt,long_term_forecast_cqr_iTransformer_ETTm2_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,aci_aleatoric_only,0.9010,1.6135,,9.0684,0.1,1000,"code, run dated after 2026-01-22",,,0.176913,0.257740,2,0.9010,0.9010,1.6135,1.6135,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/aci_ne1_mog/ettm2_mog_20260810_183846.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,aci_aleatoric_scale,0.8602,1.5638,,13.0794,0.1,1000,"code, run dated after 2026-01-22",,,0.176913,0.257740,2,0.8602,0.8602,1.5638,1.5638,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP Delayed,result_calibration_aci_aleatoric_scale_tsf.txt,logs/gap_seed4021_ne1/ettm2_mog_20260807_184946.log;result_calibration_aci_aleatoric_scale_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,aci_aleatoric_scale_g001,0.9010,1.6135,,9.0684,0.1,1000,"code, run dated after 2026-01-22",,,0.176913,0.257740,2,0.9010,0.9010,1.6135,1.6135,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP (g=0.001) Delayed,result_calibration_aci_aleatoric_scale_g001_tsf.txt,logs/gap_seed4021_ne1/ettm2_mog_20260807_184946.log;result_calibration_aci_aleatoric_scale_g001_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,aci_cp,0.8985,1.3874,,0.6937,0.1,1000,"code, run dated after 2026-01-22",,,0.176913,0.257740,2,0.8985,0.8985,1.3874,1.3874,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/aci_ne1_mog/ettm2_mog_20260810_183846.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,aci_cpvs,0.9010,1.6135,,2.2775,0.1,1000,"code, run dated after 2026-01-22",,,0.176913,0.257740,2,0.9010,0.9010,1.6135,1.6135,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP-VS Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cpvs_tsf.txt,logs/aci_ne1_mog/ettm2_mog_20260810_183846.log;result_calibration_aci_cpvs_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,aci_moecp,0.8984,1.3751,,0.6882,0.1,1000,"code, run dated after 2026-01-22",,0.0045,0.176913,0.257740,2,0.8984,0.8984,1.3751,1.3751,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI MoECP delayed, alpha=0.1, gamma=0.001, tau=1.0",result_calibration_aci_moecp_tsf.txt,logs/aci_ne1_mog/ettm2_mog_20260810_183846.log;result_calibration_aci_moecp_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,adaptive_window_cp,0.8930,1.3353,,4.6449,0.1,n/a,calibrator has no sliding window,,,0.176913,0.257740,1,0.8930,0.8930,1.3353,1.3353,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,aleatoric_only,0.8901,1.3653,,5.0080,0.1,,unknown - run cannot be dated,,,0.176913,0.257740,1,0.8901,0.8901,1.3653,1.3653,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,result_calibration_aleatoric_only.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,cp_aleatoric_scale,0.8901,1.3653,,5.0080,0.1,,unknown - run cannot be dated,,,0.176913,0.257740,1,0.8901,0.8901,1.3653,1.3653,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,cpvs,0.8901,1.3653,,1.9415,0.1,1000,"code, run dated after 2026-01-22",,,0.176913,0.257740,3,0.8901,0.8901,1.3653,1.3653,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/gap_fill/calib_ETTm2_iTransformer_ne1_MOG_pl96.log;result_calibration_cpvs.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,moecp,0.8845,1.2237,,0.6119,0.1,1000,"code, run dated after 2026-01-22",,0.0000,0.176913,0.257740,2,0.8845,0.8845,1.2237,1.2237,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"MoECP delayed, alpha=0.1, tau=1.0",result_calibration_moecp_tsf.txt,logs/moecp_clipfix/ETTm2_1786608759565707017_20260813_092634.log;result_calibration_moecp_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4021,standard_cp,0.8855,1.2287,,0.6143,0.1,1000,"code, run dated after 2026-01-22",,,0.176913,0.257740,3,0.8855,0.8855,1.2287,1.2287,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/gap_fill/calib_ETTm2_iTransformer_ne1_MOG_pl96.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4022,aci_aleatoric_only,0.9001,1.6187,,7.0066,0.1,1000,"code, run dated after 2026-01-22",,,0.180092,0.261610,2,0.9001,0.9001,1.6187,1.6187,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/aci_multiseed_ett/ettm2_s4022_ne1mog_20260814_210519.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4022,aci_aleatoric_scale_g001,0.9001,1.6187,,7.0066,0.1,1000,"code, run dated after 2026-01-22",,,0.180092,0.261610,2,0.9001,0.9001,1.6187,1.6187,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP (g=0.001) Delayed,result_calibration_aci_aleatoric_scale_g001_tsf.txt,logs/aci_multiseed_ett/ettm2_s4022_ne1mog_20260814_170518.log;result_calibration_aci_aleatoric_scale_g001_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4022,aci_cp,0.8990,1.3927,,0.6964,0.1,1000,"code, run dated after 2026-01-22",,,0.180092,0.261610,2,0.8990,0.8990,1.3927,1.3927,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/aci_multiseed_ett/ettm2_s4022_ne1mog_20260814_170518.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4022,aci_cpvs,0.9001,1.6187,,2.0521,0.1,1000,"code, run dated after 2026-01-22",,,0.180092,0.261610,2,0.9001,0.9001,1.6187,1.6187,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP-VS Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cpvs_tsf.txt,logs/aci_multiseed_ett/ettm2_s4022_ne1mog_20260814_170518.log;result_calibration_aci_cpvs_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4022,adaptive_window_cp,0.8884,1.3538,,4.0767,0.1,n/a,calibrator has no sliding window,,,0.180092,0.261610,1,0.8884,0.8884,1.3538,1.3538,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTm2,iTransformer,test,1,MOG,1,0,M,96,48,96,4022,aleatoric_only,0.8884,1.3538,,4.0767,0.1,,unknown - run cannot be dated,,,0.180092,0.261610,1,0.8884,0.8884,1.3538,1.3538,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,result_calibration_aleatoric_only.txt,long_term_forecast_test_iTransformer_ETTm2_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
